Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1063455780,Jain,Sanjay,Hackettstown,NJ,7840,1,Family Practice,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,12,12.0,12,150.0,22.69,18.11,15.25
1063497469,Crosson,Denise,Charlottesville,VA,22901,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,42,177.0,177,30.0,25.756101695,19.225988701,19.225988701
1063498384,Prieto,Enio,Sebastian,FL,32958,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,15,16.0,16,25.0,15.26625,7.5625,7.24375
1063522811,Johnson,Anthony,New Orleans,LA,70122,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,18,22.0,22,30.0,25.768181818,18.636363636,18.636363636
1063525608,Burrows,Stephanie,Wakefield,MI,49968,10,Psychiatry,Q3014,Telehealth originating site facility fee,O,79,244.0,244,15.62795082,15.397622951,11.229016393,11.229016393
1063525624,Aleem,Sarker,Starkville,MS,39759,4,Psychiatry,Q3014,Telehealth originating site facility fee,O,14,14.0,14,35.571428571,25.73,20.5,20.5
1063535664,Patel,Pulin,Edison,NJ,08820,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,40,41.0,41,30.0,22.7,18.12,15.25
1063535664,Patel,Pulin,Edison,NJ,08820,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,30,47.0,47,120.0,75.01,59.89,50.29
1063535664,Patel,Pulin,Edison,NJ,08820,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,34,53.0,53,80.0,56.95,45.47,40.4
1063603256,Moreno,Alvaro,Dickinson,TX,77539,2,Psychiatry,Q3014,Telehealth originating site facility fee,O,42,44.0,44,44.940909091,25.401136364,13.293181818,13.293181818
1063631760,Mcminn,Sylvia,Phoenix,AZ,85007,1,Physician Assistant,Q3014,Telehealth originating site facility fee,O,85,280.0,280,26.0,25.6085,18.997071429,18.997071429
1063671147,Stanton,Kristopher,Spokane,WA,99204,1,Family Practice,Q3014,Telehealth originating site facility fee,O,25,28.0,28,50.0,25.73,20.5,20.5
1063704641,Gibbs,Michael,Los Angeles,CA,90095,1,Neurology,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,27,30.0,30,16.8,14.38,11.46,11.59
1063853935,Thompson,Katelyn,Omaha,NE,68198,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,143,324.0,324,33.0,25.787623457,17.688858025,17.690740741
1073060364,Beck,Natalie,Freeport,IL,61032,4,Licensed Clinical Social Worker,Q3014,Telehealth originating site facility fee,O,151,491.0,491,48.0,25.733421589,20.33299389,20.33299389
1073061321,Lemieux,Bonnie,Pahrump,NV,89048,4.1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,14,41.0,41,56.244634146,25.734146341,20.298536585,20.298536585
1073064200,Stuck,Svetlana,Moncks Corner,SC,29461,1,Physician Assistant,Q3014,Telehealth originating site facility fee,O,285,1147.0,1147,27.931996513,25.72505667,19.782946818,19.782946818
1073500344,Smith,Kimberly,New Iberia,LA,70563,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,17,18.0,18,40.0,16.24,12.94,15.26
1073500344,Smith,Kimberly,New Iberia,LA,70563,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,24,44.0,44,80.0,45.48,36.24,40.41
1073506119,Ludwikowski,Kathleen,Portage,WI,53901,4,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,51,83.0,83,50.0,25.84060241,15.09939759,15.09939759
1073513156,Wong,Tsung,Livermore,CA,94550,2,Family Practice,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,25,62.0,62,77.080645161,64.163548387,49.451612903,44.47483871
1073513156,Wong,Tsung,Livermore,CA,94550,2,Family Practice,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,11,11.0,11,21.0,20.66,16.46,15.26
1073513156,Wong,Tsung,Livermore,CA,94550,2,Family Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,16,21.0,21,120.23809524,79.812857143,63.595238095,64.856666667
1073537643,Sam,Ronald,Oak Lawn,IL,60453,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,41,55.0,55,24.0,20.39,16.3,15.297818182
1073537643,Sam,Ronald,Oak Lawn,IL,60453,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,47,74.0,74,70.0,66.47027027,53.059459459,50.326351351
1073537643,Sam,Ronald,Oak Lawn,IL,60453,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,47,73.0,73,56.0,53.852054795,42.460273973,39.919178082
1073569398,Manchon,Kenneth,Atlantis,FL,33462,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,101,441.0,441,75.0,64.241791383,51.105238095,50.19537415
1073569398,Manchon,Kenneth,Atlantis,FL,33462,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,93,327.0,327,75.0,52.24,41.64,40.41
1073587663,Hawkins,Brandon,Bakersfield,CA,93309,1,Podiatry,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,14,14.0,14,30.0,20.41,16.26,15.26
1073587663,Hawkins,Brandon,Bakersfield,CA,93309,1,Podiatry,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,14,24.0,24,90.0,67.63,53.88,50.29
1073587663,Hawkins,Brandon,Bakersfield,CA,93309,1,Podiatry,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,21,47.0,47,70.0,51.529787234,41.057446809,40.615106383
1073680146,Wahba,Marianne,Bothell,WA,98011,1,Physician Assistant,Q3014,Telehealth originating site facility fee,O,24,32.0,32,50.0,25.73,20.5,20.5
1073695755,Dickert,Jim,Crystal River,FL,34429,2,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,46,284.0,284,75.0,50.275880282,36.968908451,37.308309859
1073764734,Hesler,Janice,Albany,NY,12205,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,30,99.0,99,35.0,25.756464646,19.212525253,19.212525253
1073824470,Goel,Sumeet,Stevens Point,WI,54482,4,Family Practice,Q3014,Telehealth originating site facility fee,O,122,262.0,262,40.0,25.724503817,18.431335878,18.479236641
1073832044,Sadeghi,Kaveh,Laurel,MD,20707,1,Family Practice,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,57,58.0,58,95.0,23.16,18.47,15.26
1073832044,Sadeghi,Kaveh,Laurel,MD,20707,1,Family Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,35,48.0,48,140.625,76.31,60.85,50.29
1073832044,Sadeghi,Kaveh,Laurel,MD,20707,1,Family Practice,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,35,48.0,48,125.0,57.89,46.16,40.4
1073899167,Stanley,Amber,Lake Mary,FL,32746,1,Licensed Clinical Social Worker,Q3014,Telehealth originating site facility fee,O,42,172.0,172,50.0,25.73,20.5,20.5
1073919726,Porter,Trisha-Leigh,Anchorage,AK,99501,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,40,44.0,44,50.0,25.737045455,20.154545455,20.154545455
1073991477,Tougas,James,Fenton,MI,48430,1,Nurse Practitioner,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,51,79.0,79,32.0,12.02,9.58,9.85
1083143580,Tebay,Ashley,Fargo,ND,58104,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,25,34.0,34,50.0,25.73,20.5,20.5
1083156012,Balmer,Cari,Elkhart,IN,46516,1,Nurse Practitioner,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,45,46.0,46,35.16173913,14.8,11.79,12.97
1083156012,Balmer,Cari,Elkhart,IN,46516,1,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,73,113.0,113,111.93964602,49.15,39.16,42.74
1083156012,Balmer,Cari,Elkhart,IN,46516,1,Nurse Practitioner,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,72,108.0,108,92.146111111,40.45,32.23,34.34
1083167142,Edwards,Leslee,Oklahoma City,OK,73135,1,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,22,42.0,42,40.0,25.88,13.178571429,13.178571429
1083614176,Montoya,Gregory,Texarkana,TX,75503,1,Psychiatry,Q3014,Telehealth originating site facility fee,O,28,42.0,42,30.0,25.497380952,18.897619048,19.163095238
1083626519,Brown,Joshua,Santa Fe,NM,87505,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,44,44.0,44,54.0,17.78,14.17,15.26
1083626519,Brown,Joshua,Santa Fe,NM,87505,1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,34,34.0,34,180.0,58.34,46.5,50.29
1083626519,Brown,Joshua,Santa Fe,NM,87505,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,34,34.0,34,150.0,48.94,39.01,40.41
1083626519,Brown,Joshua,Santa Fe,NM,87505,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,108,149.0,149,32.44966443,14.351409396,11.363221477,11.513624161
1083686372,Samuels,Bruce,Beverly Hills,CA,90210,1,Cardiology,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,22,107.0,107,126.0,61.97317757,49.04728972,45.387009346
1083686372,Samuels,Bruce,Beverly Hills,CA,90210,1,Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,11,11.0,11,46.0,22.602727273,17.729090909,14.932727273
1083704613,Villarreal,Marcelo,Eagle Pass,TX,78852,4,Psychiatry,Q3014,Telehealth originating site facility fee,O,81,187.0,187,23.72,23.425614973,14.410481283,14.410481283
1083705487,Shivley,Marsha,Poplar Bluff,MO,63901,4,Nurse Practitioner,Q3014,Telehealth originating site facility fee,O,12,15.0,15,15.266666667,15.054666667,10.401333333,10.401333333
1083717201,Dankof,Mary,Papillion,NE,68046,1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",F,29,34.0,34,47.58,21.015294118,16.744411765,15.26
1083717201,Dankof,Mary,Papillion,NE,68046,1,Internal Medicine,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",F,23,23.0,23,73.68,34.389130435,27.39826087,25.43
1083730907,Madala,Ravichand,Grand Rapids,MI,49546,1,Sleep Medicine,Q3014,Telehealth originating site facility fee,O,127,141.0,141,44.134751773,25.747801418,19.630567376,19.630567376
1083745335,Coly,Erasme,Johnson City,TN,37604,1,Cardiology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,18,18.0,18,53.0,16.621111111,13.334444444,15.471666667
1083745335,Coly,Erasme,Johnson City,TN,37604,1,Cardiology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,39,139.0,139,173.0,56.588201439,44.360863309,49.652661871
1083745335,Coly,Erasme,Johnson City,TN,37604,1,Cardiology,99457,"Remote monitoring of physiologic parameters management services, 20 minutes or more of qualified health care professional time per calendar month",O,40,133.0,133,145.0,47.141879699,36.88112782,39.803007519
1083748727,Chai,Michael,Upland,CA,91786,1,Internal Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,19,75.0,75,50.0,15.14,12.11,12.11
1083752224,Lew,Allan,Los Angeles,CA,90048,1,Cardiology,99091,"Collection and interpretation of physical parameters stored in computers and/or transmitted by the patient and/or caregiver to qualified health care professional, requiring 30 minutes or more, per 30 days",O,24,143.0,143,126.0,61.314615385,48.623636364,45.553566434
